,id,carat,cut,color,clarity,depth,table,price
37282,37282,1.0,1,5,6,60.3,56.0,4702
37283,37283,1.63,1,2,5,61.3,55.0,17825
37284,37284,0.51,1,5,4,61.1,56.0,1438
37285,37285,1.07,1,4,4,62.1,57.0,7858
37286,37286,0.7,1,7,5,61.9,57.0,1974
37287,37287,0.7,3,6,5,61.8,59.0,2200
37288,37288,0.38,1,4,6,61.9,56.0,639
37289,37289,0.78,3,3,7,58.3,62.0,2477
37290,37290,0.24,2,5,3,60.7,58.0,554
37291,37291,0.41,3,2,7,63.4,58.0,818
37292,37292,0.51,1,4,2,61.4,56.0,1963
37293,37293,1.52,2,7,6,60.4,59.0,5618
37294,37294,0.52,2,4,3,61.5,62.0,2012
37295,37295,0.41,1,4,5,59.8,57.0,827
37296,37296,0.71,3,3,4,62.8,56.0,2889
37297,37297,1.0,3,2,6,61.1,60.0,5082
37298,37298,1.11,2,4,5,59.0,59.0,6713
37299,37299,0.9,3,6,5,62.5,57.0,3209
37300,37300,1.01,3,4,3,63.0,59.0,6843
37301,37301,0.3,3,5,6,63.4,60.0,554
37302,37302,0.3,3,1,6,58.8,63.0,479
37303,37303,0.34,4,4,4,63.1,57.0,686
37304,37304,0.5,4,5,3,61.9,64.3,1362
37305,37305,0.99,1,3,6,62.8,57.0,5728
37306,37306,0.41,2,4,5,62.4,58.0,827
37307,37307,0.25,3,3,1,61.1,54.0,633
37308,37308,0.24,4,3,4,62.5,60.0,399
37309,37309,1.14,3,1,5,58.7,60.0,7928
37310,37310,0.31,1,1,6,62.6,56.0,571
37311,37311,3.0,3,5,8,63.1,55.0,6512
37312,37312,1.0,4,6,5,59.7,64.0,4155
37313,37313,0.51,4,2,5,56.6,59.0,1781
37314,37314,1.0,2,3,3,61.3,55.0,8602
37315,37315,0.93,2,4,6,61.0,59.0,4062
37316,37316,0.9,3,6,7,61.3,56.0,2800
37317,37317,1.01,3,3,5,61.0,59.0,5560
37318,37318,0.41,2,2,3,60.9,60.0,1187
37319,37319,1.29,1,4,5,61.3,57.0,9243
37320,37320,0.34,2,4,6,60.8,59.0,650
37321,37321,1.52,3,5,5,63.3,57.0,10618
37322,37322,0.33,1,1,7,62.0,57.0,631
37323,37323,0.31,4,5,4,64.0,59.0,539
37324,37324,1.01,1,5,7,60.1,60.0,4131
37325,37325,0.55,1,3,5,61.2,55.0,1580
37326,37326,0.7,4,3,7,58.1,61.0,2020
37327,37327,0.39,1,2,6,62.1,53.0,719
37328,37328,0.31,1,5,2,62.7,54.0,907
37329,37329,1.0,3,3,6,60.3,61.0,4620
37330,37330,0.5,1,4,3,62.2,56.0,1842
37331,37331,0.33,1,2,3,61.7,57.0,868
37332,37332,1.0,4,1,7,57.8,58.0,4218
37333,37333,0.31,4,1,7,63.7,58.0,462
37334,37334,0.3,3,1,6,62.2,58.0,552
37335,37335,0.8,1,2,3,61.4,57.0,4493
37336,37336,0.7,1,3,3,62.0,55.0,3191
37337,37337,0.3,1,5,5,61.4,55.0,491
37338,37338,1.51,3,5,5,63.1,57.0,8219
37339,37339,0.43,2,4,4,62.2,59.0,1008
37340,37340,0.33,1,2,2,61.5,57.0,1052
37341,37341,0.41,4,5,5,64.1,57.0,729
37342,37342,0.3,3,5,3,62.0,56.0,559
37343,37343,1.01,1,2,6,62.6,57.0,5599
37344,37344,0.32,1,1,2,61.7,55.0,1140
37345,37345,0.51,1,3,5,61.4,56.0,1569
37346,37346,1.14,1,3,7,61.7,56.0,4591
37347,37347,1.03,2,6,4,60.1,59.0,4199
37348,37348,0.34,1,2,6,61.0,55.0,637
37349,37349,0.4,2,4,1,60.8,58.0,1333
37350,37350,0.71,1,2,6,61.5,57.0,2329
37351,37351,0.33,1,4,4,62.3,57.0,666
37352,37352,1.67,3,5,6,59.4,61.0,11146
37353,37353,0.36,1,1,6,62.7,57.0,663
37354,37354,0.52,1,1,6,61.5,55.0,1720
37355,37355,1.32,2,5,3,61.3,58.0,6520
37356,37356,0.26,1,5,4,61.8,56.0,448
37357,37357,1.01,1,1,7,61.3,54.0,4916
37358,37358,0.9,2,5,6,61.0,59.0,3387
37359,37359,0.9,1,3,7,61.5,56.0,4198
37360,37360,0.93,1,4,7,61.0,54.0,3114
37361,37361,0.23,2,2,2,61.3,60.0,680
37362,37362,0.34,1,4,5,62.0,56.0,596
37363,37363,0.3,2,3,7,61.3,58.0,506
37364,37364,1.41,1,7,6,62.3,55.0,6889
37365,37365,1.54,2,4,6,61.8,59.0,11107
37366,37366,2.26,1,7,5,61.1,57.0,17010
37367,37367,0.71,4,3,7,64.1,60.0,2130
37368,37368,0.34,2,6,3,61.5,60.0,596
37369,37369,0.5,3,4,7,63.3,57.0,1063
37370,37370,2.17,1,6,6,62.1,57.0,16716
37371,37371,0.5,3,3,7,61.4,61.0,1068
37372,37372,0.73,1,4,3,61.3,57.0,2869
37373,37373,0.5,1,5,1,61.8,56.0,2352
37374,37374,0.58,2,7,5,59.5,62.0,1233
37375,37375,0.7,2,5,6,61.9,59.0,1889
37376,37376,2.13,2,5,7,62.4,56.0,12753
37377,37377,1.18,2,4,3,61.0,58.0,7881
37378,37378,0.7,3,3,7,58.8,57.0,2020
37379,37379,0.36,2,2,5,62.0,57.0,1080
37380,37380,0.67,4,3,5,58.1,62.0,2309
37381,37381,0.5,1,3,6,59.9,56.0,1378
37382,37382,1.03,3,5,6,60.8,60.0,4836
37383,37383,0.37,1,4,5,61.6,55.0,851
37384,37384,1.53,2,2,6,60.8,60.0,12499
37385,37385,0.46,3,3,5,59.9,55.0,1258
37386,37386,0.61,2,3,7,60.9,58.0,1401
37387,37387,0.43,1,4,1,62.4,54.0,1318
37388,37388,1.27,1,7,7,61.2,55.7,4931
37389,37389,1.09,1,2,6,61.1,55.0,5935
37390,37390,0.77,3,2,7,59.9,61.0,2753
37391,37391,0.3,1,4,4,61.1,56.0,673
37392,37392,0.36,1,6,4,62.1,57.0,568
37393,37393,1.61,1,4,4,61.9,55.0,14341
37394,37394,0.34,1,2,3,60.9,56.0,838
37395,37395,0.29,3,2,4,60.0,57.0,619
37396,37396,1.08,3,5,2,63.1,57.0,6623
37397,37397,0.24,3,4,3,62.0,56.0,449
37398,37398,1.6,1,4,5,61.9,56.0,15000
37399,37399,1.01,3,2,7,63.3,58.0,3674
37400,37400,0.59,1,4,6,61.3,56.0,1891
37401,37401,0.5,1,6,5,61.9,56.0,1410
37402,37402,2.03,1,7,6,62.6,55.0,13357
37403,37403,0.5,4,1,6,63.2,57.0,1436
37404,37404,1.0,3,3,7,62.9,59.0,4081
37405,37405,0.51,1,2,5,61.9,56.0,1781
37406,37406,0.71,2,1,6,58.1,61.0,2249
37407,37407,0.7,3,2,4,61.3,60.0,2952
37408,37408,0.31,1,3,5,61.3,57.0,625
37409,37409,0.3,1,6,4,62.0,58.0,491
37410,37410,0.88,1,1,7,62.2,56.0,3962
37411,37411,0.41,1,3,4,62.1,56.0,1076
37412,37412,0.31,2,1,7,62.9,59.0,593
37413,37413,1.01,3,6,6,63.4,55.0,4185
37414,37414,2.0,2,3,7,60.6,62.0,11198
37415,37415,0.91,1,4,7,60.8,57.0,3844
37416,37416,0.33,2,6,5,61.1,59.0,463
37417,37417,0.31,2,2,6,59.2,60.0,544
37418,37418,0.26,3,2,5,62.8,58.0,601
37419,37419,2.01,3,6,7,60.9,60.0,13488
37420,37420,1.01,3,2,5,62.6,56.0,6043
37421,37421,1.5,3,6,5,62.2,59.0,9611
37422,37422,1.2,1,4,5,62.1,56.0,7741
37423,37423,0.33,2,2,6,61.1,58.0,743
37424,37424,1.2,3,5,6,62.3,57.0,6569
37425,37425,0.71,1,4,6,61.4,55.0,2423
37426,37426,0.3,1,1,6,62.1,56.0,709
37427,37427,0.42,2,3,4,59.9,61.0,1103
37428,37428,1.27,3,5,6,62.3,58.0,7125
37429,37429,1.32,1,4,6,62.1,57.0,8231
37430,37430,0.73,3,5,6,62.2,57.0,2001
37431,37431,0.5,5,3,8,67.1,57.0,627
37432,37432,0.52,2,3,5,60.2,59.0,1451
37433,37433,0.3,1,2,4,62.1,58.0,694
37434,37434,2.24,3,5,7,62.3,57.0,16077
37435,37435,0.55,1,3,5,61.1,56.0,1692
37436,37436,0.74,3,3,3,61.5,55.1,3948
37437,37437,0.57,1,4,4,62.5,54.2,1943
37438,37438,0.41,1,3,5,60.9,57.0,863
37439,37439,1.08,4,7,5,64.3,58.0,3980
37440,37440,1.07,1,3,7,61.6,57.0,5405
37441,37441,1.01,3,1,6,62.7,58.0,4821
37442,37442,0.31,1,1,5,62.6,56.0,942
37443,37443,0.24,1,4,3,61.2,56.0,498
37444,37444,0.53,1,6,5,62.1,54.0,1046
37445,37445,0.32,3,1,3,60.0,57.0,809
37446,37446,0.42,4,1,6,63.3,58.0,735
37447,37447,0.4,1,2,6,62.7,57.0,945
37448,37448,1.22,2,4,1,59.2,58.0,11104
37449,37449,1.2,3,5,6,62.8,58.0,5567
37450,37450,0.38,3,6,2,63.5,57.0,752
37451,37451,0.34,1,6,4,62.6,56.0,689
37452,37452,0.97,5,3,8,68.5,54.0,1787
37453,37453,1.01,2,2,6,59.0,59.0,5226
37454,37454,1.71,1,4,4,62.1,55.0,16618
37455,37455,0.81,2,5,7,61.6,62.0,2313
37456,37456,0.5,3,4,3,62.2,61.0,1715
37457,37457,0.31,1,5,6,61.8,54.0,441
37458,37458,1.0,5,3,7,65.1,55.0,3265
37459,37459,1.01,2,4,7,61.9,59.0,4327
37460,37460,0.75,3,2,6,61.5,58.0,2923
37461,37461,0.31,1,4,2,62.8,53.0,1046
37462,37462,0.5,3,3,2,61.1,55.0,2122
37463,37463,1.32,2,3,7,60.6,60.0,6541
37464,37464,0.3,1,5,2,61.6,57.0,665
37465,37465,0.38,2,1,3,61.9,56.0,1257
37466,37466,1.0,3,3,3,60.0,62.0,8553
37467,37467,0.57,1,5,5,61.7,55.0,1725
37468,37468,0.29,3,2,2,59.5,61.0,609
37469,37469,0.62,1,6,2,61.1,55.0,2207
37470,37470,0.77,1,1,3,62.3,57.0,5207
37471,37471,0.9,4,5,5,64.0,57.0,3601
37472,37472,0.4,3,3,6,62.7,57.0,737
37473,37473,1.71,2,7,6,62.9,58.0,8848
37474,37474,1.02,2,5,7,59.8,59.0,4284
37475,37475,0.34,1,2,6,62.1,55.0,596
37476,37476,0.73,5,5,8,66.2,56.0,1104
37477,37477,1.24,4,4,7,63.7,60.0,4861
37478,37478,0.3,3,4,2,62.4,59.0,705
37479,37479,1.46,2,4,4,62.3,58.0,12261
37480,37480,0.4,3,1,7,63.4,56.0,855
37481,37481,0.43,2,4,5,62.3,58.0,1113
37482,37482,0.41,3,1,5,59.2,58.0,995
37483,37483,0.75,3,1,6,63.2,56.0,2760
37484,37484,0.71,1,4,5,61.7,57.0,2511
37485,37485,0.9,4,1,5,62.6,62.0,4739
37486,37486,0.91,4,3,7,56.9,62.0,2461
37487,37487,1.01,3,1,6,61.6,59.0,5815
37488,37488,1.35,3,6,6,59.5,58.0,6573
37489,37489,1.0,2,3,6,62.8,59.0,4939
37490,37490,0.3,1,3,2,61.9,57.0,776
37491,37491,0.35,3,1,3,60.0,58.0,835
37492,37492,0.9,3,1,6,61.9,55.0,4514
37493,37493,1.5,2,4,5,62.5,59.0,12308
37494,37494,0.71,1,1,5,61.4,56.0,3234
37495,37495,0.41,2,2,4,60.1,58.0,1079
37496,37496,1.56,2,7,5,61.7,58.0,7763
37497,37497,0.82,5,3,7,56.7,70.0,2508
37498,37498,0.38,1,7,5,61.4,57.0,617
37499,37499,0.5,3,4,6,63.3,59.0,1187
37500,37500,1.04,2,2,7,60.1,60.0,4436
37501,37501,0.36,2,2,5,60.3,62.0,1013
37502,37502,1.11,3,4,7,63.2,56.0,4848
37503,37503,0.88,1,6,6,61.7,56.0,3328
37504,37504,1.51,3,6,6,61.6,58.0,9283
37505,37505,1.13,2,5,5,62.4,58.0,5885
37506,37506,1.03,3,5,7,62.3,57.0,4268
37507,37507,0.32,1,4,3,62.1,55.0,936
37508,37508,0.73,1,2,6,60.9,56.0,2361
37509,37509,0.46,1,1,5,62.7,57.0,1388
37510,37510,0.53,1,5,1,62.0,54.0,1920
37511,37511,0.74,1,7,3,61.7,55.0,2106
37512,37512,0.81,2,2,5,61.5,58.0,3674
37513,37513,0.4,1,1,7,61.3,56.0,622
37514,37514,0.34,2,1,6,59.7,59.0,803
37515,37515,1.0,2,5,6,59.4,58.0,4788
37516,37516,1.01,2,3,7,60.0,59.0,4497
37517,37517,0.3,1,5,2,62.0,56.0,636
37518,37518,1.44,2,5,7,62.1,55.0,7419
37519,37519,0.4,2,3,3,60.8,59.0,1088
37520,37520,0.33,2,4,1,59.4,59.0,1094
37521,37521,1.01,2,5,8,60.1,58.0,2520
37522,37522,0.31,1,2,5,62.0,55.0,872
37523,37523,0.34,2,1,6,62.7,59.0,803
37524,37524,0.3,2,4,6,60.1,62.0,574
37525,37525,0.73,2,6,4,61.2,59.0,2393
37526,37526,0.9,3,4,5,59.6,61.0,4093
37527,37527,0.33,1,2,4,60.6,57.0,1002
37528,37528,1.22,1,6,4,62.3,54.0,6459
37529,37529,2.01,2,3,7,61.3,61.0,16881
37530,37530,0.8,4,3,4,59.0,60.9,3477
37531,37531,0.54,1,2,3,61.6,56.0,2776
37532,37532,0.74,3,2,6,61.0,58.0,2929
37533,37533,0.31,1,1,5,62.1,54.0,942
37534,37534,0.91,1,6,5,61.6,56.0,4199
37535,37535,0.34,1,4,1,61.1,57.0,952
37536,37536,1.5,2,5,4,59.3,61.0,10584
37537,37537,0.9,3,2,5,62.1,55.0,4919
37538,37538,1.26,1,5,6,62.0,56.0,7701
37539,37539,1.77,2,3,6,60.3,59.0,11965
37540,37540,1.62,1,3,6,62.7,56.0,12712
37541,37541,0.3,2,3,5,62.5,58.0,776
37542,37542,0.53,2,4,5,62.6,58.0,1607
37543,37543,0.74,2,2,7,62.2,57.0,2002
37544,37544,1.71,1,7,3,61.6,59.0,10945
37545,37545,1.4,2,3,5,60.7,58.0,11368
37546,37546,0.5,4,2,6,64.2,59.0,1155
37547,37547,0.31,2,6,4,59.2,60.0,489
37548,37548,1.12,1,1,5,62.0,55.0,8430
37549,37549,1.2,1,2,7,61.3,56.0,5268
37550,37550,1.07,2,4,7,62.9,59.0,4401
37551,37551,0.73,1,3,7,62.1,56.0,2712
37552,37552,1.06,1,4,7,61.0,57.0,4578
37553,37553,0.75,1,7,4,62.9,57.0,2300
37554,37554,0.33,1,4,1,61.9,54.0,1052
37555,37555,0.39,1,2,4,60.2,56.0,1123
37556,37556,1.7,2,6,6,62.0,59.0,10331
37557,37557,0.9,3,1,6,63.4,57.0,4447
37558,37558,0.51,1,1,5,61.7,55.0,1882
37559,37559,0.33,2,7,4,62.8,58.0,557
37560,37560,0.41,3,3,4,60.7,56.0,1007
37561,37561,1.21,1,5,7,62.0,54.5,5814
37562,37562,1.5,2,2,7,62.4,62.0,9072
37563,37563,0.71,3,2,4,61.8,56.0,3059
37564,37564,1.16,1,5,7,61.1,56.0,5509
37565,37565,1.02,1,5,6,60.9,57.0,5522
37566,37566,2.01,1,6,6,64.8,62.0,16287
37567,37567,1.01,4,6,4,59.0,63.5,5056
37568,37568,1.0,4,1,6,64.9,53.0,5469
37569,37569,0.5,2,3,4,59.9,61.0,1666
37570,37570,0.7,3,5,7,63.3,56.0,1890
37571,37571,1.2,3,4,7,59.7,59.0,5116
37572,37572,0.91,3,1,6,62.8,59.0,4556
37573,37573,1.27,2,4,6,61.4,59.0,7133
37574,37574,0.33,1,7,4,61.6,54.0,451
37575,37575,0.3,1,5,4,62.7,55.0,675
37576,37576,1.5,2,2,6,61.5,58.0,11233
37577,37577,1.2,2,4,4,62.9,59.0,5975
37578,37578,0.3,1,2,5,62.0,56.0,658
37579,37579,0.96,3,4,7,63.1,56.0,3951
37580,37580,1.2,4,6,4,64.8,58.0,5600
37581,37581,0.74,3,3,5,61.3,61.0,2775
37582,37582,1.61,4,5,7,63.8,62.0,9005
37583,37583,0.3,1,4,2,61.6,58.0,764
37584,37584,0.4,4,5,4,63.4,58.0,807
37585,37585,0.54,1,2,6,61.5,56.0,1594
37586,37586,0.71,3,4,5,62.9,57.0,2598
37587,37587,1.75,4,1,6,63.8,57.0,12918
37588,37588,0.92,4,1,7,57.8,63.0,3335
37589,37589,0.31,2,4,6,61.8,60.0,462
37590,37590,1.7,1,6,4,62.2,55.0,12622
37591,37591,0.3,1,4,1,60.9,56.0,863
37592,37592,0.35,3,1,6,63.3,56.0,772
37593,37593,0.32,1,1,5,60.5,56.0,758
37594,37594,1.05,1,5,7,60.6,57.0,3234
37595,37595,0.5,3,3,3,61.9,56.0,2003
37596,37596,1.2,3,3,5,62.6,56.0,8334
37597,37597,1.31,3,1,5,59.5,61.0,10409
37598,37598,1.05,5,1,7,65.4,59.0,3816
37599,37599,1.09,1,5,5,61.4,57.0,6419
37600,37600,1.59,1,6,7,60.5,55.1,8814
37601,37601,0.43,1,1,6,62.5,55.0,774
37602,37602,1.12,1,4,5,62.0,56.0,6652
37603,37603,1.11,3,5,6,60.8,60.0,5192
37604,37604,0.31,1,4,4,62.3,54.0,586
37605,37605,0.31,1,4,2,62.6,53.0,789
37606,37606,0.71,4,7,5,63.5,64.0,1644
37607,37607,0.43,1,4,2,61.5,56.0,1264
37608,37608,0.57,4,6,6,63.3,56.0,1072
37609,37609,1.05,1,4,1,62.5,56.0,8850
37610,37610,0.9,3,4,7,63.2,58.0,3787
37611,37611,0.34,1,1,8,61.4,55.0,530
37612,37612,1.02,2,3,7,62.5,57.0,4570
37613,37613,0.51,1,1,6,61.5,56.0,1431
37614,37614,0.27,1,6,5,62.1,56.0,534
37615,37615,0.57,1,5,2,60.9,56.0,1949
37616,37616,1.01,3,5,6,63.5,62.0,4513
37617,37617,0.77,1,6,4,61.5,59.0,2798
37618,37618,1.2,1,6,6,61.8,56.0,5510
37619,37619,0.59,1,5,7,61.9,55.0,1292
37620,37620,2.0,2,2,7,60.3,58.0,12987
37621,37621,0.5,2,5,4,60.3,58.0,1395
37622,37622,1.0,4,3,6,63.4,61.0,4851
37623,37623,0.3,1,4,3,62.7,57.0,684
37624,37624,0.54,3,3,3,63.2,54.0,2115
37625,37625,2.32,1,7,4,62.5,54.5,17891
37626,37626,1.0,1,2,5,62.0,56.0,6261
37627,37627,0.28,1,5,4,62.2,54.0,476
37628,37628,0.92,1,5,5,60.8,58.0,4639
37629,37629,1.3,2,7,6,61.8,59.0,5438
37630,37630,1.2,4,1,5,62.4,60.0,8521
37631,37631,0.3,4,3,1,60.0,63.0,742
37632,37632,0.32,3,4,7,63.0,56.0,421
37633,37633,0.4,1,1,5,61.9,58.0,917
37634,37634,1.02,1,5,7,60.5,56.0,4243
37635,37635,1.32,3,6,7,60.9,59.0,4965
37636,37636,0.8,2,2,6,61.2,60.0,2912
37637,37637,0.7,2,1,6,58.2,60.0,2705
37638,37638,0.7,3,1,6,62.1,56.0,2686
37639,37639,0.6,2,3,4,59.4,58.0,2142
37640,37640,1.04,1,4,5,62.6,55.0,6177
37641,37641,0.4,1,2,2,60.6,56.0,1031
37642,37642,0.34,3,5,3,61.4,58.0,686
37643,37643,1.03,3,4,6,63.1,57.0,4764
37644,37644,0.42,1,5,2,61.8,55.0,1035
37645,37645,0.35,3,5,5,59.6,62.0,552
37646,37646,0.31,2,4,3,61.5,58.0,707
37647,37647,0.9,1,6,5,62.0,53.0,4157
37648,37648,0.4,3,4,4,62.9,54.8,861
37649,37649,0.52,1,5,4,61.0,56.0,1699
37650,37650,0.51,2,7,6,62.6,59.0,1020
37651,37651,1.16,1,4,1,59.9,57.0,10368
37652,37652,0.31,3,2,6,62.3,56.0,544
37653,37653,2.01,3,7,5,60.8,58.0,12968
37654,37654,1.22,2,1,5,62.0,60.0,9581
37655,37655,0.3,1,2,5,61.5,55.0,844
37656,37656,0.3,1,5,3,61.5,56.0,776
37657,37657,1.0,4,4,6,62.5,65.0,4528
37658,37658,0.7,3,5,5,61.8,58.0,2042
37659,37659,0.52,3,1,5,60.0,57.0,1664
37660,37660,0.31,2,4,5,61.8,58.0,435
37661,37661,0.31,1,4,1,61.0,55.0,871
37662,37662,0.31,2,3,5,59.7,60.0,802
37663,37663,0.51,1,1,5,62.7,55.0,1787
37664,37664,0.53,1,2,5,62.5,57.0,1607
37665,37665,1.26,1,4,4,61.6,56.0,9243
37666,37666,1.1,2,2,7,60.9,60.0,4622
37667,37667,0.41,3,1,6,63.4,55.0,947
37668,37668,1.0,4,4,5,62.7,58.0,5068
37669,37669,0.38,2,4,2,61.3,57.0,1064
37670,37670,1.0,3,2,4,63.2,53.0,5914
37671,37671,1.7,3,6,6,61.9,62.0,10680
37672,37672,0.39,4,2,3,61.5,61.0,943
37673,37673,0.91,2,5,6,62.2,60.0,3669
37674,37674,0.91,3,1,6,62.8,57.0,4303
37675,37675,0.3,3,5,5,62.7,59.0,473
37676,37676,0.31,1,4,4,61.5,56.0,802
37677,37677,0.72,3,6,5,63.9,58.0,2337
37678,37678,1.2,2,5,6,62.4,58.0,5718
37679,37679,0.5,4,2,6,63.3,59.0,1316
37680,37680,0.8,1,4,5,62.1,56.0,2728
37681,37681,2.52,5,5,7,65.4,59.0,13846
37682,37682,0.82,2,7,6,61.2,58.0,2168
37683,37683,0.83,1,2,7,62.2,57.0,2870
37684,37684,0.3,2,3,3,61.6,58.0,945
37685,37685,0.94,2,4,6,61.3,61.0,4159
37686,37686,0.52,1,2,5,61.9,56.0,1689
37687,37687,0.23,3,2,2,62.5,54.0,478
37688,37688,0.5,1,4,2,62.7,57.0,1966
37689,37689,0.52,1,4,4,61.7,57.0,1665
37690,37690,0.35,1,5,2,62.3,55.0,1024
37691,37691,0.35,1,6,3,61.5,55.0,598
37692,37692,1.08,1,3,5,61.9,55.0,7110
37693,37693,2.01,4,4,7,63.0,60.0,14745
37694,37694,0.9,2,3,5,58.7,59.0,4234
37695,37695,1.22,3,4,3,61.9,58.0,8975
37696,37696,0.61,3,1,5,61.5,57.0,2266
37697,37697,0.91,3,1,4,62.5,56.0,5597
37698,37698,0.27,3,3,2,62.0,58.0,620
37699,37699,1.0,5,3,6,56.5,60.0,4679
37700,37700,1.08,1,5,2,62.5,54.0,6961
37701,37701,1.27,2,2,5,61.2,59.0,9086
37702,37702,0.38,2,4,4,61.9,59.0,1069
37703,37703,0.3,1,1,5,62.3,56.0,616
37704,37704,1.54,4,6,4,63.6,60.0,10349
37705,37705,0.53,1,2,7,61.2,55.0,1229
37706,37706,0.37,1,4,5,62.2,57.0,649
37707,37707,0.52,1,4,4,61.9,55.5,1803
37708,37708,1.2,5,4,8,64.4,55.0,2655
37709,37709,0.38,2,5,4,61.6,58.0,983
37710,37710,0.3,4,3,7,63.3,55.0,394
37711,37711,0.56,1,3,4,61.7,54.0,1915
37712,37712,0.51,3,4,3,62.2,56.0,1762
37713,37713,0.91,1,3,6,62.0,57.0,4801
37714,37714,1.08,2,6,7,60.1,59.0,3750
37715,37715,0.45,3,4,2,60.1,58.0,1263
37716,37716,0.7,1,3,4,62.5,56.0,2726
37717,37717,0.53,3,3,7,63.2,55.0,1110
37718,37718,1.01,1,3,8,62.2,54.0,3439
37719,37719,0.31,1,4,2,61.5,55.0,789
37720,37720,0.34,2,4,5,60.2,58.0,765
37721,37721,0.53,1,2,5,61.0,57.0,1607
37722,37722,0.38,1,5,2,60.7,55.0,1219
37723,37723,0.71,2,3,7,60.6,58.0,2363
37724,37724,1.28,1,4,7,61.5,57.0,6412
37725,37725,0.9,5,6,4,68.7,62.0,2732
37726,37726,0.32,2,1,6,62.2,60.0,706
37727,37727,0.37,5,1,1,61.2,57.0,1440
37728,37728,0.91,2,4,7,62.8,59.0,3047
37729,37729,0.3,3,5,2,62.2,58.0,684
37730,37730,0.75,3,2,3,62.8,57.0,4005
37731,37731,0.9,5,2,7,65.0,58.0,2930
37732,37732,1.03,2,5,7,62.7,62.0,3749
37733,37733,2.03,3,3,7,59.8,56.0,15811
37734,37734,0.8,1,2,6,61.0,57.0,3890
37735,37735,0.8,1,3,5,61.3,55.0,3913
37736,37736,0.41,2,3,2,61.8,59.0,1295
37737,37737,0.73,3,5,4,60.8,57.0,2916
37738,37738,1.39,1,2,5,60.8,57.0,11726
37739,37739,0.73,1,4,6,62.0,54.0,2583
37740,37740,0.52,3,2,7,62.6,58.0,1190
37741,37741,2.01,2,5,6,61.4,56.0,18295
37742,37742,0.55,1,2,6,60.1,57.0,1621
37743,37743,0.32,4,1,7,63.9,58.0,477
37744,37744,2.01,5,5,7,65.3,56.0,10772
37745,37745,0.41,1,5,6,62.9,55.0,876
37746,37746,0.93,3,7,5,63.3,61.0,3208
37747,37747,0.4,1,3,3,61.6,56.0,1196
37748,37748,1.25,1,4,7,61.6,57.0,5355
37749,37749,1.23,2,1,7,58.0,59.0,4470
37750,37750,0.71,1,2,5,62.3,56.0,3026
37751,37751,0.53,4,4,4,63.8,56.0,1591
37752,37752,0.9,3,2,5,60.4,60.0,4707
37753,37753,0.41,2,5,6,60.5,58.0,683
37754,37754,0.36,1,2,5,61.0,54.0,747
37755,37755,0.91,4,7,5,61.3,61.0,3290
37756,37756,0.3,1,1,6,62.2,55.0,552
37757,37757,0.5,3,5,4,63.0,56.0,1410
37758,37758,0.73,2,2,5,62.0,57.0,2854
37759,37759,1.6,3,6,5,60.0,60.0,10497
37760,37760,0.51,4,4,5,63.9,56.0,1343
37761,37761,1.58,1,5,6,61.4,56.0,10546
37762,37762,1.0,4,2,5,57.4,62.0,6272
37763,37763,1.01,3,3,7,63.2,59.0,4497
37764,37764,0.36,2,3,7,60.3,59.0,446
37765,37765,0.33,1,6,3,62.7,54.0,579
37766,37766,0.94,2,2,6,62.0,58.0,4661
37767,37767,0.53,1,3,4,61.6,55.0,1619
37768,37768,0.96,4,6,8,58.6,64.0,2333
37769,37769,1.14,2,7,7,60.4,59.0,3861
37770,37770,1.06,4,2,7,58.8,61.0,4257
37771,37771,0.32,1,4,4,60.9,56.0,645
37772,37772,1.01,4,4,3,63.2,59.0,7528
37773,37773,0.71,1,6,6,61.4,56.0,2376
37774,37774,0.35,3,3,1,62.0,54.0,1027
37775,37775,0.59,3,2,5,62.3,55.0,1789
37776,37776,1.22,3,1,7,62.2,58.0,5721
37777,37777,0.52,1,1,2,60.9,56.0,3321
37778,37778,0.52,1,2,5,62.6,57.0,1815
37779,37779,0.71,3,6,2,63.0,58.0,2456
37780,37780,0.3,1,3,5,62.5,54.0,573
37781,37781,0.31,1,4,7,60.5,57.0,523
37782,37782,0.5,4,2,6,58.5,59.0,1331
37783,37783,1.18,3,2,8,59.9,63.0,3278
37784,37784,0.33,1,4,5,62.3,57.0,743
37785,37785,1.28,2,4,5,62.2,59.0,9032
37786,37786,0.5,4,2,6,63.6,56.0,1188
37787,37787,0.36,2,3,5,61.4,58.0,726
37788,37788,0.78,4,1,5,64.0,54.0,3298
37789,37789,1.26,3,6,4,61.8,61.0,6566
37790,37790,1.37,2,5,5,62.5,59.0,8562
37791,37791,0.54,3,3,6,59.3,60.0,1376
37792,37792,1.22,1,6,6,62.1,56.0,5329
37793,37793,0.34,2,5,5,61.1,58.0,689
37794,37794,0.32,1,3,2,60.4,57.0,854
37795,37795,0.36,3,1,6,60.1,57.0,663
37796,37796,1.21,2,1,2,60.1,59.0,17192
37797,37797,0.95,1,5,7,59.3,59.0,3994
37798,37798,0.32,1,6,5,62.3,55.0,466
37799,37799,1.51,1,2,4,62.2,57.0,17649
37800,37800,1.51,2,6,7,59.7,59.0,7577
37801,37801,0.56,1,5,2,62.1,54.0,1819
37802,37802,0.71,1,3,7,61.5,55.0,2668
37803,37803,0.73,5,6,4,55.9,66.0,2330
